buque,n°EST,lat(°S) ,min lat ,long (°W),min long,Año,Mes,Dia,Hora,minuto,prof ecosonda (m),dir olas (°), Olas alt, olas per, dir viento (°), int viento (nudos), Pres atmosf (milibar),T seco (°C),%hum rel,Tiempo presente,Tipo nubes,cant nubes,visibilidad, profundidad (m), temp (øC), salinidad (psu), sigma-t, oxig sensor (mL/L), fluor (v), oxiw (mL/L), cloa (µg/L), feop (µg/L)
AbateMolina,44,35,40,72,50.1,2016,1,14,2,15,95,230,2,2,220,10,1014,12.8,86,0,x,9,7,8,17.771,34.279,24.779,5.899,0.788,        ,        ,       
AbateMolina,44,35,40,72,50.1,2016,1,14,2,15,95,230,2,2,220,10,1014,12.8,86,0,x,9,7,10,17.479,34.285,24.847,5.9,0.782,5.841,0.625,       
AbateMolina,44,35,40,72,50.1,2016,1,14,2,15,95,230,2,2,220,10,1014,12.8,86,0,x,9,7,12,17.384,34.287,24.923,5.878,0.763,        ,        ,       
AbateMolina,44,35,40,72,50.1,2016,1,14,2,15,95,230,2,2,220,10,1014,12.8,86,0,x,9,7,14,16.352,34.291,25.108,5.831,0.82,        ,        ,       
AbateMolina,44,35,40,72,50.1,2016,1,14,2,15,95,230,2,2,220,10,1014,12.8,86,0,x,9,7,15,15.601,34.293,25.223,5.791,0.853,        ,        ,       
AbateMolina,44,35,40,72,50.1,2016,1,14,2,15,95,230,2,2,220,10,1014,12.8,86,0,x,9,7,16,15.208,34.29,25.334,5.723,0.876,        ,        ,       
AbateMolina,44,35,40,72,50.1,2016,1,14,2,15,95,230,2,2,220,10,1014,12.8,86,0,x,9,7,18,14.715,34.273,25.482,5.537,0.819,        ,        ,       
AbateMolina,44,35,40,72,50.1,2016,1,14,2,15,95,230,2,2,220,10,1014,12.8,86,0,x,9,7,20,14.237,34.26,25.565,5.279,0.728,5.452,0.979,       
AbateMolina,44,35,40,72,50.1,2016,1,14,2,15,95,230,2,2,220,10,1014,12.8,86,0,x,9,7,22,14.027,34.248,25.597,5.117,1.466,        ,        ,       
AbateMolina,44,35,40,72,50.1,2016,1,14,2,15,95,230,2,2,220,10,1014,12.8,86,0,x,9,7,24,13.861,34.243,25.63,5.063,1.192,        ,        ,       
AbateMolina,44,35,40,72,50.1,2016,1,14,2,15,95,230,2,2,220,10,1014,12.8,86,0,x,9,7,25,13.742,34.239,25.652,5.048,1.093,        ,        ,       
AbateMolina,44,35,40,72,50.1,2016,1,14,2,15,95,230,2,2,220,10,1014,12.8,86,0,x,9,7,26,13.642,34.239,25.672,4.968,1.007,        ,        ,       
AbateMolina,44,35,40,72,50.1,2016,1,14,2,15,95,230,2,2,220,10,1014,12.8,86,0,x,9,7,28,13.463,34.236,25.704,4.696,0.815,        ,        ,       
AbateMolina,44,35,40,72,50.1,2016,1,14,2,15,95,230,2,2,220,10,1014,12.8,86,0,x,9,7,30,13.283,34.222,25.732,4.527,0.666,4.827,0.778,       
AbateMolina,44,35,40,72,50.1,2016,1,14,2,15,95,230,2,2,220,10,1014,12.8,86,0,x,9,7,35,12.889,34.21,25.802,4.558,0.343,        ,        ,       
AbateMolina,44,35,40,72,50.1,2016,1,14,2,15,95,230,2,2,220,10,1014,12.8,86,0,x,9,7,40,12.791,34.223,25.833,4.362,0.262,        ,        ,       
AbateMolina,44,35,40,72,50.1,2016,1,14,2,15,95,230,2,2,220,10,1014,12.8,86,0,x,9,7,45,12.617,34.22,25.863,4.266,0.199,        ,        ,       
AbateMolina,44,35,40,72,50.1,2016,1,14,2,15,95,230,2,2,220,10,1014,12.8,86,0,x,9,7,50,12.519,34.232,25.893,4.128,0.152,4.116,0.182,       
AbateMolina,44,35,40,72,50.1,2016,1,14,2,15,95,230,2,2,220,10,1014,12.8,86,0,x,9,7,60,12.162,34.262,25.985,3.74,0.076,        ,        ,       
AbateMolina,44,35,40,72,50.1,2016,1,14,2,15,95,230,2,2,220,10,1014,12.8,86,0,x,9,7,70,11.769,34.349,26.127,2.755,0.075,        ,        ,       
AbateMolina,44,35,40,72,50.1,2016,1,14,2,15,95,230,2,2,220,10,1014,12.8,86,0,x,9,7,75,11.71,34.368,26.153,2.573,0.073,2.461,0.08,       
AbateMolina,44,35,40,72,50.1,2016,1,14,2,15,95,230,2,2,220,10,1014,12.8,86,0,x,9,7,76,11.66,34.369,26.16,2.55,0.072,        ,        ,       
AbateMolina,45,35,40,73,2.3,2016,1,14,4,0,180,230,2,2,220,6,1013.9,12.5,81,0,6,7,7,1,17.621,34.253,24.792,5.98,0.11,5.796,0.11,       
AbateMolina,45,35,40,73,2.3,2016,1,14,4,0,180,230,2,2,220,6,1013.9,12.5,81,0,6,7,7,2,17.622,34.25,24.79,5.984,0.858,        ,        ,       
AbateMolina,45,35,40,73,2.3,2016,1,14,4,0,180,230,2,2,220,6,1013.9,12.5,81,0,6,7,7,4,17.619,34.253,24.792,5.974,0.922,        ,        ,       
AbateMolina,45,35,40,73,2.3,2016,1,14,4,0,180,230,2,2,220,6,1013.9,12.5,81,0,6,7,7,5,17.621,34.253,24.792,5.97,0.935,5.858,1.119,       
AbateMolina,45,35,40,73,2.3,2016,1,14,4,0,180,230,2,2,220,6,1013.9,12.5,81,0,6,7,7,6,17.622,34.253,24.792,5.974,0.931,        ,        ,       
AbateMolina,45,35,40,73,2.3,2016,1,14,4,0,180,230,2,2,220,6,1013.9,12.5,81,0,6,7,7,8,17.474,34.254,24.833,5.976,0.9,        ,        ,       
AbateMolina,45,35,40,73,2.3,2016,1,14,4,0,180,230,2,2,220,6,1013.9,12.5,81,0,6,7,7,10,16.89,34.256,24.969,5.983,0.994,5.822,0.714,       
AbateMolina,45,35,40,73,2.3,2016,1,14,4,0,180,230,2,2,220,6,1013.9,12.5,81,0,6,7,7,12,16.516,34.245,25.048,5.937,0.934,        ,        ,       
AbateMolina,45,35,40,73,2.3,2016,1,14,4,0,180,230,2,2,220,6,1013.9,12.5,81,0,6,7,7,14,16.076,34.236,25.145,5.812,0.874,        ,        ,       
AbateMolina,45,35,40,73,2.3,2016,1,14,4,0,180,230,2,2,220,6,1013.9,12.5,81,0,6,7,7,15,15.882,34.236,25.19,5.787,0.805,        ,        ,       
AbateMolina,45,35,40,73,2.3,2016,1,14,4,0,180,230,2,2,220,6,1013.9,12.5,81,0,6,7,7,16,15.621,34.236,25.246,5.753,0.809,        ,        ,       
AbateMolina,45,35,40,73,2.3,2016,1,14,4,0,180,230,2,2,220,6,1013.9,12.5,81,0,6,7,7,18,14.821,34.231,25.42,5.407,0.83,        ,        ,       
AbateMolina,45,35,40,73,2.3,2016,1,14,4,0,180,230,2,2,220,6,1013.9,12.5,81,0,6,7,7,20,14.45,34.228,25.494,5.256,0.751,5.269,0.854,       
AbateMolina,45,35,40,73,2.3,2016,1,14,4,0,180,230,2,2,220,6,1013.9,12.5,81,0,6,7,7,22,14.29,34.224,25.527,4.055,0.719,        ,        ,       
AbateMolina,45,35,40,73,2.3,2016,1,14,4,0,180,230,2,2,220,6,1013.9,12.5,81,0,6,7,7,24,14.13,34.225,25.563,3.863,0.596,        ,        ,       
AbateMolina,45,35,40,73,2.3,2016,1,14,4,0,180,230,2,2,220,6,1013.9,12.5,81,0,6,7,7,25,14.002,34.225,25.587,3.801,0.54,        ,        ,       
AbateMolina,45,35,40,73,2.3,2016,1,14,4,0,180,230,2,2,220,6,1013.9,12.5,81,0,6,7,7,26,13.901,34.223,25.606,3.737,0.523,        ,        ,       
AbateMolina,45,35,40,73,2.3,2016,1,14,4,0,180,230,2,2,220,6,1013.9,12.5,81,0,6,7,7,28,13.726,34.213,25.636,3.562,0.472,        ,        ,       
AbateMolina,45,35,40,73,2.3,2016,1,14,4,0,180,230,2,2,220,6,1013.9,12.5,81,0,6,7,7,30,13.452,34.193,25.673,3.471,0.387,4.792,0.524,       
AbateMolina,45,35,40,73,2.3,2016,1,14,4,0,180,230,2,2,220,6,1013.9,12.5,81,0,6,7,7,35,12.519,34.185,25.855,3.34,0.163,        ,        ,       
