Zona,Transecta,Estación,Fecha,Hora,Latitud,Longitud,Fondo (m),Profundidad [m],Temperatura[°C],Salinidad,Densidad[Kg/m^3],Sigma-t,Conductividad[mS/cm],Fluorescencia,Cast
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,55,11.23,34.45,1026.55,26.30,38.72,0.40,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,56,11.21,34.46,1026.57,26.32,38.72,0.40,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,57,11.18,34.48,1026.59,26.34,38.71,0.36,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,58,11.17,34.48,1026.60,26.34,38.71,0.37,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,59,11.17,34.48,1026.61,26.34,38.71,0.34,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,60,11.17,34.49,1026.62,26.35,38.71,0.34,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,61,11.16,34.49,1026.62,26.35,38.71,0.35,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,62,11.16,34.50,1026.63,26.35,38.71,0.33,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,63,11.15,34.50,1026.64,26.36,38.71,0.33,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,64,11.14,34.51,1026.65,26.36,38.71,0.32,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,65,11.14,34.51,1026.66,26.37,38.71,0.31,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,66,11.14,34.51,1026.67,26.37,38.71,0.31,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,67,11.13,34.52,1026.68,26.38,38.71,0.30,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,68,11.12,34.53,1026.69,26.39,38.71,0.27,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,69,11.11,34.54,1026.71,26.40,38.71,0.24,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,70,11.09,34.54,1026.72,26.41,38.70,0.19,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,71,11.08,34.55,1026.73,26.41,38.69,0.17,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,72,11.07,34.55,1026.73,26.41,38.69,0.16,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,73,11.08,34.55,1026.74,26.41,38.69,0.17,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,74,11.08,34.55,1026.74,26.41,38.69,0.18,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,75,11.07,34.55,1026.75,26.41,38.69,0.17,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,76,11.06,34.55,1026.76,26.41,38.68,0.17,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,77,11.05,34.55,1026.76,26.42,38.67,0.15,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,78,11.04,34.55,1026.77,26.42,38.66,0.15,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,79,10.97,34.55,1026.79,26.43,38.60,0.12,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,80,10.94,34.54,1026.79,26.43,38.56,0.08,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,81,10.92,34.54,1026.80,26.43,38.53,0.07,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,82,10.87,34.54,1026.81,26.44,38.48,0.08,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,83,10.85,34.53,1026.81,26.44,38.46,0.05,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,84,10.84,34.53,1026.82,26.44,38.45,0.05,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,85,10.82,34.53,1026.82,26.44,38.43,0.04,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,86,10.80,34.52,1026.83,26.44,38.40,0.04,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,87,10.77,34.52,1026.84,26.45,38.38,0.03,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,88,10.74,34.52,1026.85,26.45,38.35,0.03,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,89,10.71,34.52,1026.86,26.45,38.32,0.01,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,5,18,10/12/2018,6:58,-34.83,-72.39,160,90,10.70,34.52,1026.86,26.46,38.31,0.02,Cast11-T5E18.20181012.corr17.MPDH.hex
Centro,7,25,10/12/2018,11:01,-35.00,-72.20,13,1,11.94,34.39,1026.13,26.13,39.32,0.29,Cast12-T7E25.20181012.corr22.MPDH.hex
Centro,7,25,10/12/2018,11:01,-35.00,-72.20,13,2,11.87,34.42,1026.17,26.16,39.27,0.37,Cast12-T7E25.20181012.corr22.MPDH.hex
Centro,7,25,10/12/2018,11:01,-35.00,-72.20,13,3,11.76,34.42,1026.20,26.19,39.18,0.50,Cast12-T7E25.20181012.corr22.MPDH.hex
Centro,7,25,10/12/2018,11:01,-35.00,-72.20,13,4,11.75,34.41,1026.20,26.18,39.16,0.71,Cast12-T7E25.20181012.corr22.MPDH.hex
Centro,7,25,10/12/2018,11:01,-35.00,-72.20,13,5,11.73,34.42,1026.21,26.19,39.14,0.84,Cast12-T7E25.20181012.corr22.MPDH.hex
Centro,7,25,10/12/2018,11:01,-35.00,-72.20,13,6,11.63,34.44,1026.25,26.22,39.06,0.99,Cast12-T7E25.20181012.corr22.MPDH.hex
Centro,7,25,10/12/2018,11:01,-35.00,-72.20,13,7,11.62,34.44,1026.25,26.22,39.06,1.25,Cast12-T7E25.20181012.corr22.MPDH.hex
Centro,7,25,10/12/2018,11:01,-35.00,-72.20,13,8,11.60,34.44,1026.27,26.23,39.04,1.30,Cast12-T7E25.20181012.corr22.MPDH.hex
Centro,7,25,10/12/2018,11:01,-35.00,-72.20,13,9,11.58,34.45,1026.28,26.24,39.03,1.36,Cast12-T7E25.20181012.corr22.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,1,11.98,34.18,1025.96,25.96,39.15,0.68,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,2,11.99,34.19,1025.97,25.96,39.16,0.74,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,3,11.99,34.20,1025.99,25.97,39.18,0.74,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,4,11.80,34.36,1026.15,26.13,39.13,0.83,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,5,11.76,34.27,1026.09,26.07,39.02,1.31,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,6,11.73,34.26,1026.09,26.06,38.97,1.50,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,7,11.71,34.25,1026.09,26.06,38.95,1.75,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,8,11.65,34.25,1026.11,26.07,38.89,1.97,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,9,11.59,34.25,1026.13,26.09,38.84,2.00,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,10,11.51,34.28,1026.17,26.13,38.79,1.77,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,11,11.39,34.35,1026.25,26.20,38.75,1.50,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,12,11.37,34.37,1026.27,26.22,38.75,1.31,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,13,11.37,34.39,1026.29,26.24,38.78,1.28,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,14,11.35,34.41,1026.32,26.26,38.78,1.18,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,15,11.26,34.46,1026.37,26.31,38.74,1.10,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,16,11.19,34.48,1026.41,26.34,38.69,0.73,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,17,11.17,34.50,1026.43,26.36,38.70,0.55,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,18,11.15,34.51,1026.45,26.37,38.70,0.41,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,19,11.14,34.52,1026.47,26.38,38.69,0.33,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,20,11.12,34.53,1026.47,26.38,38.69,0.27,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,21,11.11,34.53,1026.48,26.39,38.67,0.26,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,22,11.10,34.53,1026.49,26.39,38.66,0.25,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,23,11.08,34.53,1026.50,26.39,38.65,0.23,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,24,11.07,34.53,1026.51,26.40,38.64,0.21,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,25,11.02,34.54,1026.53,26.42,38.60,0.20,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,26,10.97,34.55,1026.55,26.43,38.56,0.16,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,27,10.95,34.55,1026.55,26.43,38.54,0.14,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,28,10.95,34.55,1026.56,26.43,38.55,0.11,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,29,10.95,34.55,1026.56,26.43,38.56,0.08,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,30,11.00,34.56,1026.57,26.43,38.62,0.07,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,31,11.04,34.59,1026.59,26.45,38.69,0.05,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,32,11.05,34.59,1026.59,26.45,38.69,0.04,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,33,11.05,34.59,1026.60,26.45,38.70,0.05,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,34,11.06,34.59,1026.60,26.45,38.70,0.04,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,35,11.06,34.59,1026.61,26.45,38.71,0.04,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,36,11.06,34.60,1026.61,26.45,38.71,0.04,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,37,11.07,34.60,1026.62,26.45,38.72,0.04,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,38,11.07,34.60,1026.62,26.45,38.73,0.03,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,39,11.08,34.61,1026.63,26.45,38.74,0.04,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,40,11.08,34.61,1026.64,26.46,38.75,0.04,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,41,11.09,34.61,1026.64,26.46,38.75,0.04,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,42,11.08,34.62,1026.65,26.47,38.75,0.04,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,43,11.07,34.62,1026.66,26.47,38.75,0.03,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,44,11.07,34.62,1026.67,26.47,38.75,0.03,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,45,11.07,34.62,1026.67,26.47,38.75,0.04,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,46,11.07,34.62,1026.68,26.47,38.75,0.03,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,47,11.07,34.62,1026.68,26.47,38.75,0.03,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,48,11.06,34.62,1026.69,26.47,38.74,0.02,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,49,11.06,34.62,1026.69,26.47,38.74,0.02,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,50,11.06,34.62,1026.70,26.47,38.74,0.03,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,51,11.06,34.62,1026.70,26.47,38.74,0.02,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,52,11.05,34.63,1026.71,26.47,38.73,0.02,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,53,11.04,34.63,1026.72,26.48,38.73,0.02,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,54,11.03,34.63,1026.72,26.48,38.72,0.03,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,55,11.03,34.63,1026.73,26.48,38.72,0.01,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,56,11.02,34.63,1026.74,26.48,38.71,0.03,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,57,11.01,34.63,1026.74,26.49,38.71,0.03,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,58,11.00,34.63,1026.75,26.49,38.70,0.02,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,26,10/12/2018,12:00,-35.00,-72.28,67,59,10.99,34.63,1026.76,26.49,38.69,0.02,Cast13-T7E26.20181012.corr23.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,1,11.95,34.28,1026.04,26.04,39.21,0.75,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,2,11.96,34.27,1026.04,26.03,39.21,0.83,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,3,11.96,34.27,1026.04,26.03,39.21,0.85,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,4,11.80,34.33,1026.12,26.10,39.09,0.86,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,5,11.60,34.32,1026.16,26.14,38.91,1.08,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,6,11.56,34.32,1026.17,26.14,38.87,1.67,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,7,11.53,34.32,1026.18,26.15,38.85,2.23,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,8,11.49,34.33,1026.20,26.16,38.82,2.32,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,9,11.47,34.33,1026.21,26.17,38.81,2.55,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,10,11.47,34.33,1026.21,26.17,38.81,2.42,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,11,11.47,34.33,1026.22,26.17,38.81,2.23,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,12,11.46,34.33,1026.22,26.17,38.80,2.29,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,13,11.37,34.37,1026.28,26.22,38.76,1.90,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,14,11.31,34.39,1026.30,26.24,38.72,1.38,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,15,11.31,34.38,1026.31,26.24,38.71,1.15,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,16,11.30,34.39,1026.31,26.24,38.71,1.30,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,17,11.29,34.39,1026.32,26.24,38.71,1.18,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,18,11.29,34.39,1026.33,26.24,38.70,1.17,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,19,11.29,34.39,1026.33,26.24,38.70,1.12,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,20,11.26,34.39,1026.35,26.26,38.68,1.00,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,21,11.20,34.41,1026.37,26.28,38.64,0.68,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,22,11.21,34.42,1026.38,26.28,38.67,0.64,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,23,11.23,34.43,1026.39,26.29,38.69,0.66,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,24,11.23,34.42,1026.39,26.28,38.70,0.84,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,25,11.24,34.43,1026.40,26.28,38.71,0.94,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,26,11.27,34.44,1026.41,26.29,38.74,0.97,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,27,11.26,34.44,1026.41,26.29,38.74,1.05,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,28,11.27,34.44,1026.42,26.29,38.74,1.02,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,29,11.27,34.44,1026.42,26.29,38.74,1.06,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,30,11.27,34.44,1026.42,26.29,38.74,0.98,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,31,11.27,34.45,1026.44,26.30,38.75,1.10,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,32,11.26,34.46,1026.45,26.31,38.75,1.06,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,33,11.25,34.47,1026.47,26.32,38.76,0.96,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,34,11.25,34.48,1026.48,26.32,38.76,0.96,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,35,11.24,34.49,1026.49,26.33,38.76,1.00,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,36,11.23,34.50,1026.51,26.34,38.77,0.82,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,37,11.21,34.51,1026.52,26.36,38.77,0.76,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,38,11.20,34.52,1026.53,26.36,38.76,0.64,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,39,11.19,34.52,1026.54,26.37,38.76,0.66,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,40,11.19,34.52,1026.55,26.37,38.76,0.65,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,41,11.19,34.53,1026.56,26.37,38.76,0.59,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,42,11.18,34.53,1026.56,26.37,38.76,0.56,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,43,11.18,34.53,1026.57,26.38,38.76,0.54,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,44,11.18,34.53,1026.58,26.38,38.76,0.51,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,45,11.18,34.54,1026.59,26.38,38.76,0.57,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,46,11.18,34.54,1026.59,26.38,38.76,0.54,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,47,11.18,34.54,1026.60,26.39,38.77,0.45,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,48,11.17,34.55,1026.61,26.39,38.77,0.42,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,49,11.15,34.56,1026.62,26.40,38.75,0.44,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,50,11.15,34.56,1026.63,26.41,38.76,0.36,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,51,11.14,34.56,1026.64,26.41,38.76,0.34,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,52,11.09,34.57,1026.65,26.42,38.71,0.30,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,53,11.07,34.56,1026.66,26.42,38.69,0.32,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,54,11.06,34.56,1026.67,26.43,38.68,0.31,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,55,11.05,34.57,1026.68,26.43,38.69,0.29,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,56,11.05,34.58,1026.69,26.44,38.69,0.18,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,57,11.06,34.59,1026.70,26.44,38.71,0.15,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,58,11.06,34.59,1026.71,26.44,38.71,0.14,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,59,11.05,34.59,1026.71,26.45,38.70,0.13,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,60,11.05,34.59,1026.72,26.45,38.70,0.11,Cast14-T7E27.20181012.corr24.MPDH.hex
Centro,7,27,10/12/2018,12:52,-35.00,-72.35,104,61,11.03,34.59,1026.72,26.45,38.69,0.13,Cast14-T7E27.20181012.corr24.MPDH.hex
