Zona,Transecta,Estación,Fecha,Hora,Latitud,Longitud,Profundidad,Temperatura,Salinidad,Oxígeno,Densidad,Sigma-t,Conductividad,Fluorescencia,SBE,Oxygeno,Chl-a
Norte,1,2,11/4/2015,2:45,-33.001,-71.700,94,11.761,34.675,0.447,1026.805,26.385,39.480,0.261,19 Plus V2,0.434,0.140
Norte,1,2,11/4/2015,2:45,-33.001,-71.700,95,11.759,34.675,0.450,1026.811,26.385,39.479,0.261,19 Plus V2,0.437,0.140
Norte,1,2,11/4/2015,2:45,-33.001,-71.700,96,11.756,34.674,0.450,1026.813,26.385,39.476,0.271,19 Plus V2,0.437,0.142
Norte,1,2,11/4/2015,2:45,-33.001,-71.700,97,11.754,34.674,0.455,1026.818,26.385,39.474,0.272,19 Plus V2,0.442,0.142
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,1,14.297,34.244,4.649,1025.541,25.540,41.421,5.983,19 Plus V2,4.668,1.073
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,2,14.302,34.247,4.648,1025.549,25.541,41.432,5.966,19 Plus V2,4.667,1.070
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,3,14.301,34.249,4.650,1025.556,25.543,41.434,5.963,19 Plus V2,4.669,1.069
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,4,14.298,34.250,4.629,1025.563,25.545,41.434,5.968,19 Plus V2,4.648,1.070
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,5,14.294,34.249,4.617,1025.567,25.545,41.433,5.973,19 Plus V2,4.636,1.071
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,6,14.290,34.247,4.637,1025.571,25.544,41.432,5.953,19 Plus V2,4.656,1.068
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,7,14.280,34.251,4.633,1025.580,25.550,41.428,5.917,19 Plus V2,4.652,1.062
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,8,14.263,34.254,4.622,1025.589,25.555,41.418,5.881,19 Plus V2,4.640,1.056
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,9,14.239,34.262,4.605,1025.606,25.567,41.402,5.859,19 Plus V2,4.624,1.052
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,10,14.208,34.263,4.535,1025.619,25.574,41.378,5.868,19 Plus V2,4.554,1.054
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,11,14.168,34.264,4.529,1025.632,25.584,41.345,5.809,19 Plus V2,4.547,1.044
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,12,14.117,34.271,4.486,1025.652,25.599,41.303,5.762,19 Plus V2,4.504,1.037
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,13,14.053,34.276,4.407,1025.674,25.616,41.250,5.737,19 Plus V2,4.424,1.032
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,14,13.956,34.299,4.306,1025.715,25.653,41.177,5.679,19 Plus V2,4.322,1.023
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,15,13.827,34.308,4.199,1025.759,25.693,41.059,5.388,19 Plus V2,4.214,0.976
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,16,13.716,34.290,4.081,1025.769,25.698,40.946,4.787,19 Plus V2,4.096,0.878
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,17,13.602,34.301,3.928,1025.810,25.734,40.838,3.922,19 Plus V2,3.942,0.737
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,18,13.483,34.300,3.739,1025.830,25.751,40.733,3.156,19 Plus V2,3.751,0.612
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,19,13.321,34.342,3.552,1025.907,25.823,40.599,2.594,19 Plus V2,3.563,0.520
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,20,13.159,34.329,3.347,1025.930,25.842,40.447,2.102,19 Plus V2,3.357,0.440
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,21,12.987,34.342,3.178,1025.977,25.885,40.304,1.764,19 Plus V2,3.186,0.385
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,22,12.807,34.413,3.089,1026.078,25.980,40.156,1.561,19 Plus V2,3.097,0.352
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,23,12.639,34.384,3.040,1026.098,25.994,39.988,1.446,19 Plus V2,3.046,0.333
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,24,12.502,34.360,2.989,1026.107,26.000,39.836,1.292,19 Plus V2,2.995,0.308
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,25,12.410,34.339,2.890,1026.109,25.998,39.735,1.123,19 Plus V2,2.895,0.281
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,26,12.329,34.359,2.803,1026.142,26.028,39.669,1.021,19 Plus V2,2.808,0.264
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,27,12.243,34.377,2.762,1026.184,26.063,39.589,0.919,19 Plus V2,2.766,0.248
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,28,12.193,34.329,2.695,1026.160,26.034,39.541,0.833,19 Plus V2,2.699,0.234
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,29,12.189,34.328,2.613,1026.161,26.032,39.541,0.734,19 Plus V2,2.616,0.218
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,30,12.190,34.347,2.570,1026.179,26.045,39.530,0.671,19 Plus V2,2.573,0.207
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,31,12.179,34.383,2.538,1026.215,26.076,39.527,0.619,19 Plus V2,2.541,0.199
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,32,12.154,34.390,2.509,1026.229,26.086,39.527,0.595,19 Plus V2,2.512,0.195
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,33,12.123,34.394,2.483,1026.244,26.097,39.513,0.585,19 Plus V2,2.486,0.193
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,34,12.109,34.385,2.462,1026.243,26.092,39.495,0.563,19 Plus V2,2.464,0.190
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,35,12.104,34.384,2.436,1026.248,26.092,39.491,0.554,19 Plus V2,2.438,0.188
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,36,12.098,34.389,2.407,1026.258,26.096,39.491,0.535,19 Plus V2,2.408,0.185
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,37,12.087,34.396,2.380,1026.270,26.104,39.488,0.522,19 Plus V2,2.382,0.183
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,38,12.062,34.403,2.333,1026.285,26.114,39.472,0.513,19 Plus V2,2.334,0.181
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,39,11.997,34.422,2.303,1026.316,26.142,39.424,0.477,19 Plus V2,2.304,0.176
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,40,11.929,34.406,2.311,1026.321,26.143,39.354,0.445,19 Plus V2,2.312,0.170
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,41,11.877,34.417,2.329,1026.343,26.160,39.306,0.417,19 Plus V2,2.330,0.166
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,42,11.823,34.416,2.339,1026.359,26.172,39.250,0.394,19 Plus V2,2.340,0.162
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,43,11.783,34.391,2.337,1026.350,26.158,39.199,0.362,19 Plus V2,2.338,0.157
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,44,11.743,34.395,2.323,1026.363,26.166,39.164,0.345,19 Plus V2,2.324,0.154
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,45,11.673,34.429,2.279,1026.410,26.208,39.107,0.354,19 Plus V2,2.280,0.156
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,46,11.587,34.402,2.223,1026.416,26.209,39.017,0.354,19 Plus V2,2.223,0.156
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,47,11.566,34.348,2.177,1026.378,26.168,39.008,0.338,19 Plus V2,2.177,0.153
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,48,11.595,34.350,2.164,1026.375,26.160,39.009,0.319,19 Plus V2,2.163,0.150
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,49,11.618,34.381,2.155,1026.400,26.181,39.021,0.312,19 Plus V2,2.155,0.149
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,50,11.627,34.388,2.123,1026.410,26.185,39.038,0.302,19 Plus V2,2.123,0.147
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,51,11.640,34.384,2.060,1026.407,26.180,39.050,0.307,19 Plus V2,2.059,0.148
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,52,11.660,34.384,2.003,1026.409,26.176,39.072,0.313,19 Plus V2,2.002,0.149
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,53,11.685,34.395,1.934,1026.417,26.180,39.107,0.313,19 Plus V2,1.933,0.149
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,54,11.714,34.407,1.893,1026.425,26.184,39.149,0.314,19 Plus V2,1.891,0.149
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,55,11.739,34.424,1.866,1026.436,26.192,39.191,0.307,19 Plus V2,1.864,0.148
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,56,11.754,34.441,1.830,1026.452,26.202,39.222,0.316,19 Plus V2,1.827,0.149
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,57,11.758,34.454,1.795,1026.467,26.212,39.234,0.323,19 Plus V2,1.792,0.150
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,58,11.755,34.459,1.774,1026.476,26.216,39.234,0.333,19 Plus V2,1.771,0.152
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,59,11.746,34.468,1.751,1026.490,26.225,39.235,0.347,19 Plus V2,1.748,0.154
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,60,11.720,34.483,1.718,1026.512,26.242,39.231,0.307,19 Plus V2,1.715,0.148
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,61,11.674,34.482,1.631,1026.522,26.249,39.190,0.311,19 Plus V2,1.627,0.148
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,62,11.610,34.491,1.554,1026.545,26.269,39.132,0.324,19 Plus V2,1.549,0.151
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,63,11.568,34.477,1.537,1026.549,26.267,39.082,0.321,19 Plus V2,1.532,0.150
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,64,11.548,34.463,1.547,1026.545,26.258,39.055,0.317,19 Plus V2,1.542,0.150
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,65,11.532,34.474,1.562,1026.560,26.269,39.044,0.316,19 Plus V2,1.557,0.149
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,66,11.501,34.484,1.614,1026.579,26.283,39.022,0.306,19 Plus V2,1.609,0.148
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,67,11.450,34.489,1.579,1026.598,26.298,38.971,0.310,19 Plus V2,1.575,0.148
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,68,11.401,34.459,1.492,1026.590,26.285,38.921,0.307,19 Plus V2,1.487,0.148
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,69,11.398,34.440,1.416,1026.578,26.270,38.920,0.303,19 Plus V2,1.410,0.147
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,70,11.429,34.438,1.351,1026.573,26.261,38.926,0.299,19 Plus V2,1.344,0.147
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,71,11.453,34.470,1.249,1026.600,26.281,38.958,0.296,19 Plus V2,1.242,0.146
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,72,11.475,34.471,1.118,1026.602,26.280,38.986,0.290,19 Plus V2,1.109,0.145
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,73,11.513,34.466,1.021,1026.594,26.268,39.027,0.285,19 Plus V2,1.012,0.144
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,74,11.562,34.487,0.976,1026.605,26.273,39.094,0.288,19 Plus V2,0.966,0.145
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,75,11.611,34.533,0.933,1026.636,26.300,39.180,0.292,19 Plus V2,0.923,0.145
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,76,11.638,34.559,0.895,1026.656,26.317,39.235,0.292,19 Plus V2,0.886,0.145
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,77,11.657,34.563,0.865,1026.660,26.316,39.262,0.290,19 Plus V2,0.855,0.145
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,78,11.668,34.581,0.850,1026.678,26.328,39.286,0.304,19 Plus V2,0.840,0.147
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,79,11.669,34.583,0.866,1026.682,26.329,39.291,0.318,19 Plus V2,0.855,0.150
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,80,11.668,34.584,0.866,1026.687,26.331,39.291,0.319,19 Plus V2,0.856,0.150
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,81,11.666,34.584,0.865,1026.693,26.331,39.291,0.318,19 Plus V2,0.855,0.150
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,82,11.664,34.584,0.866,1026.698,26.331,39.290,0.324,19 Plus V2,0.856,0.151
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,83,11.660,34.585,0.874,1026.703,26.333,39.287,0.337,19 Plus V2,0.864,0.153
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,84,11.656,34.585,0.864,1026.710,26.334,39.283,0.343,19 Plus V2,0.854,0.154
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,85,11.650,34.585,0.853,1026.718,26.336,39.278,0.309,19 Plus V2,0.843,0.148
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,86,11.637,34.586,0.816,1026.722,26.337,39.268,0.293,19 Plus V2,0.806,0.146
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,87,11.600,34.595,0.792,1026.741,26.353,39.237,0.303,19 Plus V2,0.781,0.147
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,88,11.584,34.587,0.781,1026.743,26.350,39.226,0.347,19 Plus V2,0.770,0.154
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,89,11.590,34.581,0.700,1026.741,26.344,39.227,0.431,19 Plus V2,0.689,0.168
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,90,11.610,34.580,0.626,1026.741,26.339,39.237,0.398,19 Plus V2,0.614,0.163
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,91,11.644,34.582,0.588,1026.741,26.333,39.274,0.338,19 Plus V2,0.575,0.153
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,92,11.687,34.596,0.572,1026.747,26.336,39.330,0.323,19 Plus V2,0.560,0.151
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,93,11.725,34.618,0.569,1026.761,26.346,39.388,0.311,19 Plus V2,0.557,0.149
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,94,11.744,34.636,0.556,1026.775,26.356,39.423,0.296,19 Plus V2,0.544,0.146
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,95,11.747,34.645,0.553,1026.788,26.363,39.430,0.291,19 Plus V2,0.540,0.145
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,96,11.744,34.645,0.561,1026.794,26.364,39.430,0.294,19 Plus V2,0.548,0.146
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,97,11.736,34.644,0.558,1026.798,26.365,39.427,0.299,19 Plus V2,0.546,0.147
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,98,11.733,34.642,0.548,1026.802,26.364,39.424,0.290,19 Plus V2,0.536,0.145
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,99,11.732,34.644,0.541,1026.808,26.365,39.424,0.281,19 Plus V2,0.529,0.144
Norte,1,3,11/4/2015,1:46,-33.001,-71.784,100,11.732,34.646,0.546,1026.814,26.367,39.424,0.282,19 Plus V2,0.533,0.144
Norte,3,7,11/4/2015,21:18,-33.669,-71.676,1,13.662,34.203,5.076,1025.643,25.641,40.778,43.228,19 Plus V2,5.099,7.140
Norte,3,7,11/4/2015,21:18,-33.669,-71.676,2,13.662,34.203,5.116,1025.650,25.641,40.781,42.308,19 Plus V2,5.139,6.990
Norte,3,7,11/4/2015,21:18,-33.669,-71.676,3,13.657,34.203,5.032,1025.656,25.642,40.781,41.165,19 Plus V2,5.054,6.804
Norte,3,7,11/4/2015,21:18,-33.669,-71.676,4,13.613,34.225,4.947,1025.684,25.668,40.760,39.168,19 Plus V2,4.968,6.478
Norte,3,7,11/4/2015,21:18,-33.669,-71.676,5,13.568,34.223,4.908,1025.700,25.678,40.719,37.335,19 Plus V2,4.929,6.180
Norte,3,7,11/4/2015,21:18,-33.669,-71.676,6,13.538,34.212,4.791,1025.700,25.672,40.693,34.508,19 Plus V2,4.811,5.719
Norte,3,7,11/4/2015,21:18,-33.669,-71.676,7,13.448,34.242,4.155,1025.745,25.714,40.635,24.644,19 Plus V2,4.170,4.112
Norte,3,7,11/4/2015,21:18,-33.669,-71.676,8,13.257,34.297,3.205,1025.822,25.786,40.520,11.924,19 Plus V2,3.213,2.040
Norte,3,7,11/4/2015,21:18,-33.669,-71.676,9,12.870,34.455,2.749,1026.041,26.002,40.242,6.005,19 Plus V2,2.753,1.076
Norte,3,7,11/4/2015,21:18,-33.669,-71.676,10,12.521,34.425,2.583,1026.098,26.053,39.905,4.393,19 Plus V2,2.587,0.814
Norte,3,7,11/4/2015,21:18,-33.669,-71.676,11,12.305,34.383,2.504,1026.106,26.057,39.666,3.760,19 Plus V2,2.506,0.710
Norte,3,7,11/4/2015,21:18,-33.669,-71.676,12,12.217,34.379,2.462,1026.119,26.067,39.575,3.469,19 Plus V2,2.464,0.663
Norte,3,7,11/4/2015,21:18,-33.669,-71.676,13,12.187,34.379,2.428,1026.131,26.072,39.546,3.379,19 Plus V2,2.430,0.648
Norte,3,7,11/4/2015,21:18,-33.669,-71.676,14,12.175,34.376,2.304,1026.135,26.071,39.535,3.418,19 Plus V2,2.305,0.655
Norte,3,7,11/4/2015,21:18,-33.669,-71.676,15,12.142,34.401,2.118,1026.162,26.097,39.526,3.690,19 Plus V2,2.118,0.699
Norte,3,7,11/4/2015,21:18,-33.669,-71.676,16,12.108,34.424,2.081,1026.194,26.122,39.516,3.775,19 Plus V2,2.080,0.713
Norte,3,7,11/4/2015,21:18,-33.669,-71.676,17,12.088,34.441,2.054,1026.218,26.140,39.512,3.783,19 Plus V2,2.053,0.714
Norte,3,7,11/4/2015,21:18,-33.669,-71.676,18,12.074,34.447,2.045,1026.227,26.146,39.510,4.046,19 Plus V2,2.044,0.757
Norte,3,7,11/4/2015,21:18,-33.669,-71.676,19,12.064,34.446,1.898,1026.230,26.146,39.506,3.794,19 Plus V2,1.895,0.716
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,1,13.178,34.243,3.945,1025.773,25.771,40.348,7.426,19 Plus V2,3.958,1.308
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,2,13.179,34.243,3.930,1025.779,25.770,40.351,7.556,19 Plus V2,3.943,1.329
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,3,13.179,34.243,3.936,1025.783,25.771,40.352,7.716,19 Plus V2,3.950,1.355
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,4,13.179,34.242,3.942,1025.786,25.770,40.353,7.791,19 Plus V2,3.955,1.367
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,5,13.179,34.242,3.921,1025.792,25.770,40.353,7.884,19 Plus V2,3.935,1.382
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,6,13.179,34.241,3.917,1025.798,25.769,40.353,7.804,19 Plus V2,3.930,1.369
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,7,13.175,34.244,3.891,1025.803,25.772,40.353,7.406,19 Plus V2,3.904,1.304
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,8,13.167,34.246,3.853,1025.809,25.775,40.352,7.258,19 Plus V2,3.866,1.280
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,9,13.153,34.251,3.811,1025.822,25.781,40.347,7.335,19 Plus V2,3.823,1.293
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,10,13.128,34.264,3.786,1025.842,25.797,40.333,7.205,19 Plus V2,3.798,1.272
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,11,13.096,34.271,3.758,1025.860,25.811,40.309,7.031,19 Plus V2,3.770,1.243
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,12,13.072,34.262,3.704,1025.861,25.807,40.287,6.785,19 Plus V2,3.716,1.203
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,13,13.045,34.271,3.623,1025.876,25.819,40.272,6.418,19 Plus V2,3.634,1.143
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,14,13.005,34.288,3.569,1025.902,25.841,40.248,6.103,19 Plus V2,3.580,1.092
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,15,12.956,34.312,3.530,1025.936,25.869,40.217,5.884,19 Plus V2,3.541,1.056
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,16,12.905,34.304,3.409,1025.949,25.877,40.174,5.336,19 Plus V2,3.419,0.967
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,17,12.845,34.311,3.061,1025.962,25.886,40.137,4.685,19 Plus V2,3.068,0.861
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,18,12.700,34.402,2.727,1026.065,25.987,40.066,4.187,19 Plus V2,2.731,0.780
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,19,12.516,34.465,2.635,1026.164,26.080,39.929,4.062,19 Plus V2,2.638,0.760
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,20,12.378,34.436,2.601,1026.177,26.087,39.786,3.961,19 Plus V2,2.604,0.743
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,21,12.299,34.391,2.567,1026.156,26.062,39.685,3.819,19 Plus V2,2.570,0.720
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,22,12.266,34.395,2.542,1026.168,26.070,39.647,3.488,19 Plus V2,2.545,0.666
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,23,12.250,34.377,2.480,1026.162,26.058,39.628,3.119,19 Plus V2,2.482,0.606
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,24,12.218,34.399,2.347,1026.187,26.080,39.612,2.537,19 Plus V2,2.348,0.511
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,25,12.132,34.430,2.270,1026.231,26.120,39.554,2.108,19 Plus V2,2.271,0.441
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,26,12.028,34.444,2.240,1026.272,26.155,39.459,1.869,19 Plus V2,2.241,0.402
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,27,11.939,34.409,2.207,1026.266,26.145,39.353,1.657,19 Plus V2,2.207,0.368
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,28,11.883,34.401,2.141,1026.273,26.148,39.287,1.415,19 Plus V2,2.141,0.328
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,29,11.842,34.398,2.053,1026.282,26.152,39.245,1.183,19 Plus V2,2.052,0.291
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,30,11.804,34.402,1.934,1026.296,26.162,39.209,0.979,19 Plus V2,1.932,0.257
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,31,11.773,34.405,1.857,1026.310,26.172,39.201,0.840,19 Plus V2,1.854,0.235
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,32,11.763,34.394,1.811,1026.310,26.165,39.200,0.797,19 Plus V2,1.808,0.228
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,33,11.780,34.406,1.771,1026.319,26.170,39.205,0.734,19 Plus V2,1.768,0.217
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,34,11.818,34.421,1.691,1026.327,26.174,39.251,0.643,19 Plus V2,1.688,0.203
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,35,11.847,34.444,1.624,1026.342,26.186,39.304,0.592,19 Plus V2,1.620,0.194
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,36,11.854,34.468,1.595,1026.364,26.204,39.320,0.575,19 Plus V2,1.590,0.192
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,37,11.844,34.484,1.569,1026.385,26.218,39.320,0.560,19 Plus V2,1.564,0.189
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,38,11.823,34.485,1.520,1026.394,26.224,39.319,0.516,19 Plus V2,1.515,0.182
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,39,11.801,34.485,1.478,1026.402,26.228,39.301,0.476,19 Plus V2,1.473,0.175
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,40,11.790,34.481,1.444,1026.406,26.227,39.291,0.452,19 Plus V2,1.439,0.171
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,41,11.776,34.492,1.398,1026.421,26.237,39.285,0.421,19 Plus V2,1.392,0.167
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,42,11.744,34.507,1.330,1026.444,26.256,39.263,0.379,19 Plus V2,1.323,0.160
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,43,11.703,34.487,1.278,1026.441,26.249,39.216,0.358,19 Plus V2,1.271,0.156
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,44,11.687,34.491,1.255,1026.449,26.254,39.200,0.344,19 Plus V2,1.248,0.154
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,45,11.681,34.492,1.236,1026.457,26.256,39.199,0.339,19 Plus V2,1.228,0.153
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,46,11.679,34.494,1.213,1026.465,26.258,39.199,0.338,19 Plus V2,1.206,0.153
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,47,11.678,34.497,1.183,1026.471,26.260,39.198,0.335,19 Plus V2,1.175,0.152
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,48,11.677,34.499,1.156,1026.478,26.262,39.201,0.324,19 Plus V2,1.149,0.151
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,49,11.679,34.507,1.143,1026.484,26.268,39.209,0.318,19 Plus V2,1.135,0.150
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,50,11.681,34.509,1.133,1026.492,26.269,39.215,0.318,19 Plus V2,1.126,0.150
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,51,11.683,34.512,1.127,1026.501,26.271,39.219,0.319,19 Plus V2,1.119,0.150
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,52,11.684,34.514,1.099,1026.506,26.273,39.223,0.319,19 Plus V2,1.091,0.150
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,53,11.684,34.517,1.049,1026.511,26.274,39.226,0.316,19 Plus V2,1.040,0.149
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,54,11.685,34.518,1.007,1026.516,26.275,39.230,0.320,19 Plus V2,0.998,0.150
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,55,11.686,34.524,0.975,1026.526,26.280,39.236,0.332,19 Plus V2,0.965,0.152
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,56,11.689,34.529,0.937,1026.535,26.284,39.245,0.336,19 Plus V2,0.928,0.153
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,57,11.695,34.534,0.881,1026.540,26.286,39.257,0.327,19 Plus V2,0.871,0.151
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,58,11.702,34.543,0.797,1026.551,26.291,39.273,0.322,19 Plus V2,0.787,0.150
Norte,3,8,11/4/2015,20:35,-33.668,-71.757,59,11.710,34.549,0.699,1026.559,26.295,39.288,0.327,19 Plus V2,0.687,0.151
