buque,EST,lat(g) ,lat(m) ,long (g),long (m),a¤o,Mes,Dia,Hora,minuto,ecosonda,dirolas, Olasalt, olasper, dirviento, intviento, Presatmosf,Tseco,thum,Tiempo,nubes,cantnubes,visibilidad, profundidad, temp, salinidad (psu), sigma, oxigsensor, cloasensor, oxiw, cloa, feop
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,375,7.496,34.368,26.851,2.495,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,400,7.396,34.372,26.869,2.717,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,425,7.168,34.357,26.888,3.015,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,450,6.824,34.332,26.917,3.463,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,475,6.699,34.324,26.927,3.822,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,500,6.476,34.307,26.943,4.237,         ,3.79,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,501,6.476,34.306,26.943,4.261,         ,        ,        ,       
Abate Molina,118,41,10,73,56.5,13,1,29,23,13,64,210,3,3,150,10,1023,16,15,1,6,6,7,2,14.535,33.895,25.22,7.743,0.331,        ,0.46,0.12
Abate Molina,118,41,10,73,56.5,13,1,29,23,13,64,210,3,3,150,10,1023,16,15,1,6,6,7,4,14.248,33.901,25.291,7.861,0.341,        ,        ,       
Abate Molina,118,41,10,73,56.5,13,1,29,23,13,64,210,3,3,150,10,1023,16,15,1,6,6,7,5,13.938,33.893,25.354,7.91,0.334,8.07,0.35,0.16
Abate Molina,118,41,10,73,56.5,13,1,29,23,13,64,210,3,3,150,10,1023,16,15,1,6,6,7,6,13.088,33.872,25.497,8.023,0.374,        ,        ,       
Abate Molina,118,41,10,73,56.5,13,1,29,23,13,64,210,3,3,150,10,1023,16,15,1,6,6,7,8,12.096,33.852,25.695,8.144,0.415,        ,        ,       
Abate Molina,118,41,10,73,56.5,13,1,29,23,13,64,210,3,3,150,10,1023,16,15,1,6,6,7,10,10.714,33.87,25.94,7.661,2.06,7.48,2.05,0.04
Abate Molina,118,41,10,73,56.5,13,1,29,23,13,64,210,3,3,150,10,1023,16,15,1,6,6,7,12,9.712,33.919,26.149,4.339,0.937,        ,        ,       
Abate Molina,118,41,10,73,56.5,13,1,29,23,13,64,210,3,3,150,10,1023,16,15,1,6,6,7,14,9.54,33.929,26.191,4.127,0.707,        ,        ,       
Abate Molina,118,41,10,73,56.5,13,1,29,23,13,64,210,3,3,150,10,1023,16,15,1,6,6,7,15,9.534,33.929,26.193,4.088,0.67,        ,        ,       
Abate Molina,118,41,10,73,56.5,13,1,29,23,13,64,210,3,3,150,10,1023,16,15,1,6,6,7,16,9.526,33.928,26.194,4.078,0.612,        ,        ,       
Abate Molina,118,41,10,73,56.5,13,1,29,23,13,64,210,3,3,150,10,1023,16,15,1,6,6,7,18,9.479,33.944,26.217,4.048,0.615,        ,        ,       
Abate Molina,118,41,10,73,56.5,13,1,29,23,13,64,210,3,3,150,10,1023,16,15,1,6,6,7,20,9.273,34.008,26.296,3.467,0.38,        ,0.46,0.16
Abate Molina,118,41,10,73,56.5,13,1,29,23,13,64,210,3,3,150,10,1023,16,15,1,6,6,7,22,9.261,34.011,26.302,3.163,0.366,        ,        ,       
Abate Molina,118,41,10,73,56.5,13,1,29,23,13,64,210,3,3,150,10,1023,16,15,1,6,6,7,24,9.22,34.019,26.314,3.185,0.329,        ,        ,       
Abate Molina,118,41,10,73,56.5,13,1,29,23,13,64,210,3,3,150,10,1023,16,15,1,6,6,7,25,9.218,34.021,26.316,3.171,0.325,        ,        ,       
Abate Molina,118,41,10,73,56.5,13,1,29,23,13,64,210,3,3,150,10,1023,16,15,1,6,6,7,26,9.217,34.024,26.319,3.149,0.327,        ,        ,       
Abate Molina,118,41,10,73,56.5,13,1,29,23,13,64,210,3,3,150,10,1023,16,15,1,6,6,7,28,9.219,34.06,26.346,3.095,0.327,        ,        ,       
Abate Molina,118,41,10,73,56.5,13,1,29,23,13,64,210,3,3,150,10,1023,16,15,1,6,6,7,30,9.256,34.107,26.376,2.895,0.305,2.95,0.17,0.06
Abate Molina,118,41,10,73,56.5,13,1,29,23,13,64,210,3,3,150,10,1023,16,15,1,6,6,7,35,9.504,34.271,26.466,2.119,0.327,        ,        ,       
Abate Molina,118,41,10,73,56.5,13,1,29,23,13,64,210,3,3,150,10,1023,16,15,1,6,6,7,40,9.603,34.365,26.523,1.442,0.309,        ,        ,       
Abate Molina,118,41,10,73,56.5,13,1,29,23,13,64,210,3,3,150,10,1023,16,15,1,6,6,7,45,9.599,34.397,26.549,1.072,0.298,        ,        ,       
Abate Molina,118,41,10,73,56.5,13,1,29,23,13,64,210,3,3,150,10,1023,16,15,1,6,6,7,50,9.604,34.413,26.56,1.053,0.302,1.02,0.22,0.21
Abate Molina,119,41,20,73,53.6,13,1,30,1,0,63,210,2,2,210,5,1023,15,14,1,6,5,7,2,        ,        ,        ,        ,         ,7.03,7.33,2.11
Abate Molina,119,41,20,73,53.6,13,1,30,1,0,63,210,2,2,210,5,1023,15,14,1,6,5,7,4,12.982,33.933,25.572,6.991,5.807,        ,        ,       
Abate Molina,119,41,20,73,53.6,13,1,30,1,0,63,210,2,2,210,5,1023,15,14,1,6,5,7,5,12.92,33.968,25.625,7.104,5.905,7.37,        ,       
Abate Molina,119,41,20,73,53.6,13,1,30,1,0,63,210,2,2,210,5,1023,15,14,1,6,5,7,6,12.298,34.025,25.764,7.252,6.88,        ,        ,       
Abate Molina,119,41,20,73,53.6,13,1,30,1,0,63,210,2,2,210,5,1023,15,14,1,6,5,7,8,11.765,34.041,25.893,6.97,9.09,        ,        ,       
Abate Molina,119,41,20,73,53.6,13,1,30,1,0,63,210,2,2,210,5,1023,15,14,1,6,5,7,10,10.911,34.064,26.047,6.933,8.293,6.52,        ,       
Abate Molina,119,41,20,73,53.6,13,1,30,1,0,63,210,2,2,210,5,1023,15,14,1,6,5,7,12,10.91,34.085,26.083,5.856,9.016,        ,        ,       
Abate Molina,119,41,20,73,53.6,13,1,30,1,0,63,210,2,2,210,5,1023,15,14,1,6,5,7,14,10.371,34.102,26.195,5.833,9.942,        ,        ,       
Abate Molina,119,41,20,73,53.6,13,1,30,1,0,63,210,2,2,210,5,1023,15,14,1,6,5,7,15,9.723,34.086,26.273,5.371,8.131,        ,        ,       
Abate Molina,119,41,20,73,53.6,13,1,30,1,0,63,210,2,2,210,5,1023,15,14,1,6,5,7,16,9.398,34.078,26.324,4.486,10.53,        ,        ,       
Abate Molina,119,41,20,73,53.6,13,1,30,1,0,63,210,2,2,210,5,1023,15,14,1,6,5,7,18,9.231,34.097,26.373,2.756,12.802,        ,        ,       
Abate Molina,119,41,20,73,53.6,13,1,30,1,0,63,210,2,2,210,5,1023,15,14,1,6,5,7,20,9.185,34.104,26.387,2.658,8.205,2.79,11.35,1.31
Abate Molina,119,41,20,73,53.6,13,1,30,1,0,63,210,2,2,210,5,1023,15,14,1,6,5,7,22,9.182,34.114,26.396,2.657,5.908,        ,        ,       
Abate Molina,119,41,20,73,53.6,13,1,30,1,0,63,210,2,2,210,5,1023,15,14,1,6,5,7,24,9.185,34.13,26.409,2.732,4.488,        ,        ,       
Abate Molina,119,41,20,73,53.6,13,1,30,1,0,63,210,2,2,210,5,1023,15,14,1,6,5,7,25,9.173,34.143,26.418,2.787,4.6,        ,        ,       
Abate Molina,119,41,20,73,53.6,13,1,30,1,0,63,210,2,2,210,5,1023,15,14,1,6,5,7,26,9.198,34.157,26.426,2.682,5.75,        ,        ,       
Abate Molina,119,41,20,73,53.6,13,1,30,1,0,63,210,2,2,210,5,1023,15,14,1,6,5,7,28,9.282,34.2,26.448,2.384,3.453,        ,        ,       
Abate Molina,119,41,20,73,53.6,13,1,30,1,0,63,210,2,2,210,5,1023,15,14,1,6,5,7,30,9.244,34.211,26.459,2.017,2.841,2.07,6.65,0.1
Abate Molina,119,41,20,73,53.6,13,1,30,1,0,63,210,2,2,210,5,1023,15,14,1,6,5,7,35,9.429,34.294,26.495,1.857,4.201,        ,        ,       
Abate Molina,119,41,20,73,53.6,13,1,30,1,0,63,210,2,2,210,5,1023,15,14,1,6,5,7,40,9.633,34.374,26.525,1.799,3.7,        ,        ,       
Abate Molina,119,41,20,73,53.6,13,1,30,1,0,63,210,2,2,210,5,1023,15,14,1,6,5,7,45,9.585,34.407,26.558,1.097,3.18,        ,        ,       
Abate Molina,119,41,20,73,53.6,13,1,30,1,0,63,210,2,2,210,5,1023,15,14,1,6,5,7,50,9.579,34.408,26.56,0.715,2.539,0.59,3.75,2.17
Abate Molina,119,41,20,73,53.6,13,1,30,1,0,63,210,2,2,210,5,1023,15,14,1,6,5,7,54,9.578,34.408,26.56,0.688,2.553,        ,        ,       
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,2,        ,        ,        ,        ,         ,8.95,1.72,0.01
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,4,14.193,33.774,25.2,8.808,1.495,        ,        ,       
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,5,14.19,33.773,25.202,8.801,1.489,8.76,1.25,0.05
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,6,14.023,33.753,25.235,8.847,1.236,        ,        ,       
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,8,12.862,33.718,25.426,9.002,2.352,        ,        ,       
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,10,12.089,33.711,25.559,8.984,3.005,8.82,1.77,0.49
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,12,11.465,33.848,25.781,8.75,9.489,        ,        ,       
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,14,11.248,33.904,25.88,6.766,13.025,        ,        ,       
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,15,11.012,33.921,25.928,6.225,10.701,        ,        ,       
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,16,10.927,33.93,25.956,5.389,11.275,        ,        ,       
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,18,10.707,33.931,25.996,4.242,15.742,        ,        ,       
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,20,10.341,33.951,26.073,3.919,14.458,4.2,13.26,0.89
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,22,10.343,33.967,26.102,3.938,14.696,        ,        ,       
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,24,9.692,34.032,26.246,3.19,15.286,        ,        ,       
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,25,9.64,34.043,26.268,2.881,13.691,        ,        ,       
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,26,9.488,34.054,26.297,2.865,19.248,        ,        ,       
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,28,9.27,34.084,26.356,2.959,24.841,        ,        ,       
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,30,9.203,34.103,26.381,3.088,9.647,2.97,11.82,1.81
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,35,9.109,34.187,26.464,2.64,0.814,        ,        ,       
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,40,9.315,34.281,26.507,2.661,0.701,        ,        ,       
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,45,9.611,34.374,26.529,1.389,0.608,        ,        ,       
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,50,9.593,34.388,26.543,1.018,0.367,1.02,0.33,0.14
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,60,9.495,34.414,26.579,0.969,0.096,        ,        ,       
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,70,9.377,34.423,26.605,1.286,0.035,        ,        ,       
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,75,9.413,34.441,26.614,1.136,0.032,1.04,0.19,0.24
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,80,9.383,34.442,26.619,1.121,0.037,        ,        ,       
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,90,9.361,34.449,26.628,0.863,0.037,        ,        ,       
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,100,9.362,34.45,26.629,0.713,0.051,        ,0.14,0.07
Abate Molina,120,41,20,73,59,13,1,30,2,3,127,210,2,2,170,10,1022,15.5,14.5,1,6,7,7,102,9.364,34.451,26.629,0.72,0.058,        ,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,2,        ,        ,        ,        ,         ,8.47,1.28,0.26
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,4,15.066,33.816,25.045,8.122,1.116,        ,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,5,15.047,33.813,25.047,8.101,1.145,8.4,1.09,0.39
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,6,14.994,33.805,25.055,8.175,1.084,        ,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,8,14.467,33.76,25.142,8.571,2.535,        ,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,10,13.054,33.732,25.382,9.542,7.372,9.26,6.83,0.97
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,12,12.709,33.731,25.464,9.55,12.109,        ,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,14,12.177,33.767,25.591,8.491,17.891,        ,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,15,11.958,33.77,25.638,8.021,19.987,        ,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,16,11.872,33.773,25.665,7.624,18.808,        ,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,18,11.43,33.804,25.76,7.316,25.492,        ,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,20,11.226,33.885,25.867,6.173,26.475,6,27.35,2.83
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,22,10.694,33.959,26.016,5.254,27.902,        ,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,24,10.493,33.985,26.081,4.084,13.556,        ,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,25,10.269,34.004,26.131,3.798,13.342,        ,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,26,9.947,34.03,26.197,3.541,16.123,        ,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,28,9.75,34.061,26.262,2.47,17.621,        ,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,30,9.535,34.091,26.318,2.159,15.378,2.46,14.09,3.59
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,35,9.393,34.135,26.378,1.803,4.241,        ,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,40,9.254,34.16,26.419,1.874,1.664,        ,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,45,9.254,34.18,26.436,1.93,0.18,        ,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,50,9.38,34.242,26.465,1.678,0.538,1.56,0.98,0.91
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,60,9.37,34.329,26.533,1.021,1.447,        ,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,70,9.329,34.392,26.589,0.861,0.506,        ,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,75,9.335,34.416,26.607,0.832,0.528,        ,0.85,0.63
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,80,9.323,34.422,26.614,0.874,0.602,        ,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,90,9.249,34.431,26.633,0.91,0.373,        ,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,100,9.141,34.439,26.657,0.884,0.566,0.79,0.79,0.56
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,120,9.003,34.441,26.68,0.878,0.165,        ,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,125,8.975,34.443,26.686,0.866,0.447,        ,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,140,8.871,34.446,26.705,0.846,0.295,        ,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,150,8.782,34.441,26.715,0.832,0.101,0.74,        ,       
Abate Molina,121,41,20,74,5.7,13,1,30,3,10,170,210,3,3,200,18,1021.5,15,14,0,x,x,7,151,8.774,34.441,26.716,0.836,0.13,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,2,        ,        ,        ,        ,         ,        ,0.81,0.2
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,4,15.45,33.46,24.686,6.823,0.962,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,5,15.441,33.46,24.688,6.82,0.82,        ,0.71,0.28
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,6,15.443,33.46,24.688,6.819,1.064,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,8,15.405,33.461,24.703,6.824,0.903,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,10,15.097,33.466,24.784,6.868,1.136,        ,0.72,0.2
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,12,14.04,33.513,25.026,7.132,1.682,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,14,13.818,33.571,25.12,7.13,1.185,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,15,13.735,33.59,25.156,7.091,1.155,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,16,13.53,33.599,25.2,7.151,1.902,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,18,13.346,33.616,25.251,7.23,2.434,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,20,13.274,33.604,25.27,6.943,1.155,        ,1.72,0.44
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,22,12.725,33.581,25.342,6.536,0.283,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,24,12.448,33.593,25.418,6.072,0.275,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,25,12.103,33.61,25.483,5.941,0.242,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,26,11.892,33.626,25.537,5.675,0.187,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,28,11.448,33.664,25.65,5.366,0.249,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,30,11.211,33.706,25.737,5.361,0.19,        ,1.58,0.43
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,35,10.476,33.782,25.919,5.437,0.171,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,40,10.304,33.805,25.967,5.728,0.171,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,45,10.163,33.823,26.005,5.732,0.201,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,50,9.981,33.843,26.052,5.89,0.129,        ,0.11,0.1
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,60,9.539,33.884,26.157,5.832,0.098,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,70,9.412,33.917,26.203,5.427,0.086,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,75,9.354,33.944,26.234,5.141,0.089,        ,0.16,0.22
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,80,9.106,33.975,26.298,5.053,0.086,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,90,9.324,34.069,26.341,4.947,0.087,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,100,9.108,34.148,26.433,3.64,0.096,        ,0.11,0.09
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,120,9.458,34.361,26.544,1.651,0.097,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,125,9.505,34.411,26.575,1.496,0.091,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,140,9.43,34.444,26.614,0.946,0.094,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,150,9.35,34.455,26.634,1.001,0.09,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,160,9.247,34.458,26.654,0.954,0.085,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,170,9.177,34.462,26.669,0.92,0.082,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,175,9.133,34.468,26.681,0.881,0.094,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,180,9.071,34.475,26.696,0.843,0.091,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,190,8.883,34.461,26.715,0.969,0.081,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,200,8.852,34.456,26.716,0.994,0.083,        ,        ,       
Abate Molina,122,41,20,74,19,13,1,30,5,0,228,210,3,3,190,15,1021,13.3,12.3,0,x,x,7,202,8.848,34.456,26.716,0.997,0.086,        ,        ,       
Abate Molina,123,41,20,74,30.7,13,1,30,6,45,524,190,3,3,170,20,1021,13.6,12.6,0,x,x,7,2,        ,        ,        ,        ,         ,        ,0.44,0.1
Abate Molina,123,41,20,74,30.7,13,1,30,6,45,524,190,3,3,170,20,1021,13.6,12.6,0,x,x,7,4,16.384,33.43,24.453,6.031,0.474,        ,        ,       
Abate Molina,123,41,20,74,30.7,13,1,30,6,45,524,190,3,3,170,20,1021,13.6,12.6,0,x,x,7,5,16.368,33.428,24.455,6.022,0.478,        ,0.32,0.23
Abate Molina,123,41,20,74,30.7,13,1,30,6,45,524,190,3,3,170,20,1021,13.6,12.6,0,x,x,7,6,16.35,33.426,24.457,6.032,0.487,        ,        ,       
