crucero,pais,buque,est,lat,min_lat ,long,min_long,Año,Mes,Dia,Hora,minuto,prof_ecoso,dir_olas, Olas_alt, olas_per, dir_viento, int_viento, Pres_atmos,T_seco,hum_rel,Tiempo_ pre,Tipo_nubes,cant_nubes,visibilida, profundida, temp, salinidad, sigma_t, oxig_senso, cloa_senso, oxiw, cloa, feop
2731,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,24,12.723,34.253,25.869,3.402,0.72,     ,     ,     
2732,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,26,12.659,34.252,25.881,3.344,0.66,     ,     ,     
2733,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,28,12.631,34.249,25.884,3.319,0.56,     ,     ,     
2734,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,30,12.168,34.25,25.975,2.924,0.33,3.155,0.95,0.77
2735,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,32,12.035,34.251,26.001,2.778,0.24,     ,     ,     
2736,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,34,11.954,34.26,26.023,2.68,0.27,     ,     ,     
2737,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,36,11.715,34.318,26.113,2.33,0.25,     ,     ,     
2738,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,38,11.408,34.344,26.19,1.752,0.23,     ,     ,     
2739,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,40,11.308,34.356,26.218,1.508,0.23,     ,     ,     
2740,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,42,11.195,34.369,26.249,1.313,0.23,     ,     ,     
2741,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,44,11.114,34.382,26.274,1.257,0.23,     ,     ,     
2742,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,46,11.085,34.389,26.285,1.175,0.23,     ,     ,     
2743,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,48,11.081,34.391,26.287,1.168,0.23,     ,     ,     
2744,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,50,11.074,34.392,26.289,1.157,0.23,     ,0.3,0.76
2745,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,55,11.034,34.425,26.322,1.085,0.23,     ,     ,     
2746,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,60,10.989,34.45,26.349,0.949,0.23,     ,     ,     
2747,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,65,10.952,34.458,26.362,0.889,0.23,     ,     ,     
2748,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,70,10.914,34.477,26.384,0.849,0.23,     ,     ,     
2749,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,75,10.916,34.49,26.394,0.8,0.23,0.671,0.19,0.68
2750,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,80,10.916,34.507,26.407,0.748,0.23,     ,     ,     
2751,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,85,10.904,34.514,26.415,0.706,0.23,     ,     ,     
2752,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,90,10.897,34.519,26.42,0.684,0.23,     ,     ,     
2753,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,95,10.882,34.523,26.425,0.665,0.23,     ,     ,     
2754,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,100,10.873,34.524,26.428,0.652,0.23,0.444,0.2,1
2755,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,110,10.825,34.544,26.451,0.578,0,     ,     ,     
2756,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,120,10.716,34.545,26.472,0.628,0,     ,     ,     
2757,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,130,10.716,34.566,26.488,0.544,0,     ,     ,     
2758,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,140,10.666,34.571,26.501,0.559,0,     ,     ,     
2759,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,150,10.554,34.565,26.516,0.601,0,0.446,     ,     
2760,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,160,10.477,34.568,26.532,0.587,0,     ,     ,     
2761,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,170,10.445,34.58,26.547,0.489,0,     ,     ,     
2762,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,180,10.346,34.57,26.557,0.556,0,     ,     ,     
2763,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,190,10.258,34.576,26.577,0.532,0,     ,     ,     
2764,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,200,10.225,34.581,26.586,0.529,0,0.502,     ,     
2765,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,220,10.09,34.579,26.608,0.529,0,     ,     ,     
2766,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,240,9.921,34.577,26.635,0.537,0,     ,     ,     
2767,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,260,9.752,34.566,26.655,0.55,0,     ,     ,     
2768,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,280,9.571,34.555,26.677,0.585,0,     ,     ,     
2769,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,300,9.257,34.532,26.711,0.665,0,0.617,     ,     
2770,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,320,9.021,34.529,26.746,0.706,0,     ,     ,     
2771,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,340,8.425,34.479,26.801,0.891,0,     ,     ,     
2772,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,341,8.423,34.479,26.801,0.899,0,     ,     ,     
2773,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,342,8.421,34.479,26.801,0.9,0,     ,     ,     
2774,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,343,8.412,34.478,26.801,0.901,0,     ,     ,     
2775,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,344,8.397,34.476,26.802,0.906,0,     ,     ,     
2776,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,345,8.383,34.475,26.804,0.924,0,     ,     ,     
2777,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,346,8.362,34.474,26.806,0.94,0,     ,     ,     
2778,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,347,8.307,34.472,26.813,0.974,0,     ,     ,     
2779,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,348,8.267,34.47,26.817,1.026,0,     ,     ,     
2780,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,349,8.252,34.469,26.819,1.054,0,     ,     ,     
2781,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,350,8.245,34.468,26.819,1.061,0,     ,     ,     
2782,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,1,16.902,34.148,24.884,4.531,0.33,4.553,0.67,0.4
2783,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,2,16.902,34.148,24.884,4.524,0.48,     ,     ,     
2784,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,3,16.903,34.148,24.883,4.516,0.64,     ,     ,     
2785,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,4,16.907,34.148,24.883,4.52,0.62,     ,     ,     
2786,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,5,16.909,34.148,24.882,4.524,0.59,4.493,0.81,0.25
2787,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,6,16.894,34.148,24.885,4.528,0.6,     ,     ,     
2788,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,8,16.855,34.146,24.893,4.548,0.63,     ,     ,     
2789,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,10,16.837,34.145,24.896,4.546,0.61,3.994,0.86,0.43
2790,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,12,16.849,34.145,24.894,4.547,0.72,     ,     ,     
2791,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,14,16.792,34.144,24.906,4.554,0.87,     ,     ,     
2792,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,16,16.736,34.142,24.918,4.561,0.93,     ,     ,     
2793,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,18,16.671,34.14,24.931,4.576,1,     ,     ,     
2794,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,20,16.455,34.135,24.977,4.577,1.13,4.339,0.97,0.4
2795,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,22,15.909,34.124,25.095,4.64,1.71,     ,     ,     
2796,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,24,15.65,34.124,25.152,4.682,3.16,     ,     ,     
2797,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,26,15.491,34.124,25.188,4.623,4.27,     ,     ,     
2798,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,28,14.935,34.147,25.328,4.529,2.32,     ,     ,     
2799,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,30,14.746,34.15,25.372,4.422,0.27,     ,1.33,0.32
2800,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,32,14.555,34.156,25.418,4.349,0.41,     ,     ,     
2801,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,34,14.489,34.16,25.434,4.343,0.35,     ,     ,     
2802,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,36,14.409,34.166,25.456,4.362,0.33,     ,     ,     
2803,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,38,14.36,34.172,25.471,4.348,0.33,     ,     ,     
2804,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,40,14.311,34.18,25.488,4.3,0.33,     ,     ,     
2805,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,42,14.29,34.186,25.497,4.258,0.33,     ,     ,     
2806,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,44,14.275,34.19,25.503,4.212,0.33,     ,     ,     
2807,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,46,14.254,34.198,25.514,4.161,0.33,     ,     ,     
2808,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,48,14.203,34.203,25.529,4.121,0.34,     ,     ,     
2809,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,50,14.159,34.202,25.537,4.106,0.34,3.622,0.47,0.45
2810,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,55,13.924,34.212,25.594,3.964,0.33,     ,     ,     
2811,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,60,12.548,34.219,25.877,3.16,0.33,     ,     ,     
2812,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,65,11.866,34.226,26.014,2.831,0.33,     ,     ,     
2813,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,70,11.48,34.254,26.107,2.567,0.33,     ,     ,     
2814,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,75,11.042,34.337,26.252,2.037,0.33,1.935,0.17,0.39
2815,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,80,10.969,34.335,26.264,1.979,0.33,     ,     ,     
2816,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,85,10.829,34.341,26.293,1.926,0.33,     ,     ,     
2817,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,90,10.891,34.399,26.327,1.548,0.33,     ,     ,     
2818,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,95,10.915,34.434,26.35,1.361,0.33,     ,     ,     
2819,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,100,10.922,34.444,26.357,1.306,0.33,0.94,0.06,0.33
2820,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,110,10.922,34.504,26.403,0.919,0,     ,     ,     
2821,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,120,10.902,34.523,26.422,0.794,0,     ,     ,     
2822,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,130,10.861,34.553,26.452,0.553,0,     ,     ,     
2823,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,140,10.762,34.568,26.481,0.538,0,     ,     ,     
2824,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,150,10.682,34.575,26.501,0.523,0,0.384,     ,     
2825,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,160,10.597,34.579,26.52,0.518,0,     ,     ,     
2826,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,170,10.51,34.581,26.537,0.508,0,     ,     ,     
2827,Chile,AbateMolina,56,36,0,73,23.8,2017,1,17,5,10,214,220,4,3,190,24,1014.9,12.8,92,0,     ,0,7,180,10.416,34.582,26.554,0.507,0,     ,     ,     
2828,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,2,12.056,34.461,26.16,3.148,3.14,2.837,8.93,1.66
2829,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,3,12.052,34.461,26.161,3.156,3.02,     ,     ,     
2830,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,4,12.018,34.461,26.167,3.163,3.26,     ,     ,     
2831,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,5,11.936,34.463,26.184,3.188,4.65,3.476,9.05,2.7
2832,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,6,11.833,34.465,26.205,3.301,7.41,     ,     ,     
2833,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,8,11.464,34.446,26.259,2.641,11.25,     ,     ,     
2834,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,10,11.126,34.447,26.322,1.222,6.9,     ,6.9,2.01
2835,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,12,11.073,34.457,26.339,1.082,2.03,     ,     ,     
2836,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,14,11.04,34.455,26.344,1.012,1.38,     ,     ,     
2837,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,16,11.011,34.464,26.356,0.95,1,     ,     ,     
2838,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,18,10.996,34.471,26.364,0.918,0.59,     ,     ,     
2839,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,20,10.976,34.48,26.375,0.861,0.6,0.881,1.31,0.78
2840,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,22,10.968,34.482,26.378,0.832,0.6,     ,     ,     
2841,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,24,10.962,34.493,26.387,0.829,0.59,     ,     ,     
2842,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,26,10.962,34.507,26.398,0.82,0.58,     ,     ,     
2843,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,28,10.961,34.509,26.4,0.813,0.58,     ,     ,     
2844,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,30,10.963,34.511,26.401,0.808,0.58,0.659,0.39,0.4
2845,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,32,10.955,34.516,26.407,0.787,0.58,     ,     ,     
2846,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,34,10.935,34.54,26.429,0.706,0.58,     ,     ,     
2847,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,36,10.923,34.553,26.442,0.646,0.58,     ,     ,     
2848,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,38,10.914,34.557,26.446,0.624,0.58,     ,     ,     
2849,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,40,10.911,34.558,26.447,0.615,0.58,     ,     ,     
2850,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,42,10.906,34.558,26.448,0.608,0.58,     ,     ,     
2851,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,44,10.905,34.558,26.449,0.606,0.58,     ,     ,     
2852,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,46,10.898,34.559,26.45,0.596,0.58,     ,     ,     
2853,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,48,10.883,34.559,26.453,0.573,0.58,     ,     ,     
2854,Chile,AbateMolina,57,36,10,72,51.3,2017,1,17,16,35,77,210,4,3,200,17,1014.3,10.9,83,0,     ,0,7,50,10.876,34.559,26.454,0.562,0.58,0.5,0.06,0.47
2855,Chile,AbateMolina,58,36,20,72,53,2017,1,17,23,38,53,210,4,3,180,4,1014.6,10.4,77,0,     ,0,7,2,11.489,34.491,26.29,1.843,2.73,1.634,4.39,1.35
2856,Chile,AbateMolina,58,36,20,72,53,2017,1,17,23,38,53,210,4,3,180,4,1014.6,10.4,77,0,     ,0,7,3,11.489,34.491,26.29,1.846,2.77,     ,     ,     
2857,Chile,AbateMolina,58,36,20,72,53,2017,1,17,23,38,53,210,4,3,180,4,1014.6,10.4,77,0,     ,0,7,4,11.49,34.492,26.29,1.844,2.56,     ,     ,     
2858,Chile,AbateMolina,58,36,20,72,53,2017,1,17,23,38,53,210,4,3,180,4,1014.6,10.4,77,0,     ,0,7,5,11.488,34.492,26.291,1.827,2.98,1.49,2.98,1.05
2859,Chile,AbateMolina,58,36,20,72,53,2017,1,17,23,38,53,210,4,3,180,4,1014.6,10.4,77,0,     ,0,7,6,11.479,34.492,26.293,1.802,3.11,     ,     ,     
2860,Chile,AbateMolina,58,36,20,72,53,2017,1,17,23,38,53,210,4,3,180,4,1014.6,10.4,77,0,     ,0,7,8,11.449,34.492,26.298,1.744,3.22,     ,     ,     
2861,Chile,AbateMolina,58,36,20,72,53,2017,1,17,23,38,53,210,4,3,180,4,1014.6,10.4,77,0,     ,0,7,10,11.412,34.491,26.304,1.672,3.09,1.317,     ,     
2862,Chile,AbateMolina,58,36,20,72,53,2017,1,17,23,38,53,210,4,3,180,4,1014.6,10.4,77,0,     ,0,7,12,11.218,34.489,26.338,1.347,3.04,     ,     ,     
2863,Chile,AbateMolina,58,36,20,72,53,2017,1,17,23,38,53,210,4,3,180,4,1014.6,10.4,77,0,     ,0,7,14,11.134,34.486,26.351,1.199,2.55,     ,     ,     
2864,Chile,AbateMolina,58,36,20,72,53,2017,1,17,23,38,53,210,4,3,180,4,1014.6,10.4,77,0,     ,0,7,16,10.988,34.493,26.383,0.925,1.6,     ,     ,     
2865,Chile,AbateMolina,58,36,20,72,53,2017,1,17,23,38,53,210,4,3,180,4,1014.6,10.4,77,0,     ,0,7,18,10.914,34.504,26.405,0.775,1.32,     ,     ,     
2866,Chile,AbateMolina,58,36,20,72,53,2017,1,17,23,38,53,210,4,3,180,4,1014.6,10.4,77,0,     ,0,7,20,10.903,34.508,26.41,0.757,1.12,0.904,     ,     
2867,Chile,AbateMolina,58,36,20,72,53,2017,1,17,23,38,53,210,4,3,180,4,1014.6,10.4,77,0,     ,0,7,22,10.891,34.513,26.416,0.736,1.1,     ,     ,     
2868,Chile,AbateMolina,58,36,20,72,53,2017,1,17,23,38,53,210,4,3,180,4,1014.6,10.4,77,0,     ,0,7,24,10.886,34.516,26.419,0.727,1.08,     ,     ,     
2869,Chile,AbateMolina,58,36,20,72,53,2017,1,17,23,38,53,210,4,3,180,4,1014.6,10.4,77,0,     ,0,7,26,10.884,34.517,26.42,0.721,1.08,     ,     ,     
